com.samsung.shealth.activity.day_summary,6233003,3
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
6550,4250472,,0,2019-09-26 15:29:09.288,2019-09-26 13:06:55.197,100,180000,70,5159.129,272.65002,bf10a7cb-d093-43d4-b4a8-50274f842919.extra_data.json,yfgkJHa6g4,67365,com.sec.android.app.shealth,4183107,34200000,bf10a7cb-d093-43d4-b4a8-50274f842919,1568419200000,
4106,2313294,,0,2016-10-09 01:32:18.759,2016-10-08 03:00:25.167,-1,120000,0,3233.5989,176.68999,9c79dac8-37a8-426c-ad12-b6239969a5dd.extra_data.json,f1/7zwjou1,332565,com.sec.android.app.shealth,1980729,24600000,9c79dac8-37a8-426c-ad12-b6239969a5dd,1475884800000,
6980,4208506,,0,2017-04-13 00:28:36.901,2017-04-12 03:00:05.113,-1,300000,0,6110.1797,337.92996,6b8915c0-0467-45f1-98f7-fce16a61ccd2.extra_data.json,n2OTyB17mi,365508,com.sec.android.app.shealth,3842998,20580000,6b8915c0-0467-45f1-98f7-fce16a61ccd2,1491955200000,
15038,9142118,,0,2019-09-26 15:29:11.204,2019-09-26 13:06:56.585,100,2375786,151,11984.801,675.8524,980d7b04-0ca0-4a87-baca-f6d48f9126e1.extra_data.json,yfgkJHa6g4,106206,com.sec.android.app.shealth,9035912,25620000,980d7b04-0ca0-4a87-baca-f6d48f9126e1,1569369600000,
7060,4165110,,0,2017-02-08 01:39:06.982,2017-02-07 02:00:00.961,-1,360000,0,6516.5073,384.51004,8592f27b-42a4-445a-81f3-9006d1bbcb14.extra_data.json,n2OTyB17mi,562379,com.sec.android.app.shealth,3602731,30240000,8592f27b-42a4-445a-81f3-9006d1bbcb14,1486425600000,
3578,2339370,,0,2019-09-26 15:29:10.254,2019-09-26 13:06:55.935,100,120000,38,2836.2595,149.57002,ef01f8b1-2ab3-4496-bd22-688f7fe6743f.extra_data.json,yfgkJHa6g4,11600,com.sec.android.app.shealth,2327770,23640000,ef01f8b1-2ab3-4496-bd22-688f7fe6743f,1568937600000,
3716,2277131,,0,2017-03-04 00:50:24.127,2017-03-03 03:00:01.432,-1,120000,0,3287.29,175.1,08de5e55-f562-4128-8729-978418b1c43e.extra_data.json,n2OTyB17mi,186977,com.sec.android.app.shealth,2090154,40560000,08de5e55-f562-4128-8729-978418b1c43e,1488499200000,
7368,4545510,,0,2017-04-27 01:30:34.782,2017-04-26 03:01:17.772,-1,240000,0,5963.159,317.94998,0aaf16d4-2847-4095-8e48-1e3c7be884ba.extra_data.json,n2OTyB17mi,110695,com.sec.android.app.shealth,4434815,22740000,0aaf16d4-2847-4095-8e48-1e3c7be884ba,1493164800000,
10629,6635272,,0,2016-11-23 00:33:35.474,2016-11-22 02:00:22.686,-1,300000,0,6998.3135,341.5098,cd7e1183-7c6c-4d0a-9e15-bbdecf9c3502.extra_data.json,f1/7zwjou1,108685,com.sec.android.app.shealth,6526587,24480000,cd7e1183-7c6c-4d0a-9e15-bbdecf9c3502,1479772800000,
9632,5917562,,0,2016-11-26 01:24:53.367,2016-11-25 02:00:07.956,-1,180000,0,6897.703,352.73984,e9d59570-1b6a-4dd0-a893-a514022a7bfb.extra_data.json,f1/7zwjou1,364223,com.sec.android.app.shealth,5553339,27600000,e9d59570-1b6a-4dd0-a893-a514022a7bfb,1480032000000,
8652,5142241,,0,2019-09-26 15:29:08.631,2019-09-26 13:07:04.980,100,793920,85,6704.1196,401.98065,0fd9c7bc-51ae-4da9-93a8-71a69d475b8e.extra_data.json,yfgkJHa6g4,31092,com.sec.android.app.shealth,5111149,22860000,0fd9c7bc-51ae-4da9-93a8-71a69d475b8e,1568160000000,
9595,5806911,,0,2016-07-03 01:54:08.948,2016-07-02 03:00:00.274,-1,720000,0,6778.6943,330.9169,549b705c-e531-44ec-ad82-17357e65682d.extra_data.json,f1/7zwjou1,165464,com.sec.android.app.shealth,5641447,31080000,549b705c-e531-44ec-ad82-17357e65682d,1467417600000,
4883,2789698,,0,2017-02-19 02:29:37.992,2017-02-18 02:00:00.927,-1,180000,0,4838.589,286.52,20de2251-ee68-4eb0-a771-3c2f0e5260fc.extra_data.json,n2OTyB17mi,608424,com.sec.android.app.shealth,2181274,32700000,20de2251-ee68-4eb0-a771-3c2f0e5260fc,1487376000000,
4815,3019800,,0,2016-06-16 21:19:50.867,2016-06-16 21:19:50.867,-1,240000,0,3250.2307,161.82999,c6f2b82f-221f-4269-a021-5bbcdd401ebb.extra_data.json,f1/7zwjou1,95528,com.sec.android.app.shealth,2924272,24600000,c6f2b82f-221f-4269-a021-5bbcdd401ebb,1464134400000,
4856,3050697,,0,2016-10-18 01:30:04.795,2016-10-17 02:01:09.119,-1,180000,0,3418.9321,175.09003,7b559e9e-8cfc-4339-b7b8-69b10356719a.extra_data.json,f1/7zwjou1,170621,com.sec.android.app.shealth,2880076,16980000,7b559e9e-8cfc-4339-b7b8-69b10356719a,1476662400000,
4460,2889674,,0,2017-04-16 00:51:13.933,2017-04-15 03:01:23.656,-1,60000,0,3909.8606,199.20995,ae56da5e-43c7-4c00-83c8-58236d2e896f.extra_data.json,n2OTyB17mi,100400,com.sec.android.app.shealth,2789274,32640000,ae56da5e-43c7-4c00-83c8-58236d2e896f,1492214400000,
6320,4050013,,0,2016-07-12 01:31:15.995,2016-07-11 03:00:08.921,-1,120000,0,4327.2173,215.80002,edccc221-3f57-4448-9630-5932f394abb3.extra_data.json,f1/7zwjou1,140535,com.sec.android.app.shealth,3909478,22740000,edccc221-3f57-4448-9630-5932f394abb3,1468195200000,
6307,3981947,,0,2017-10-27 13:34:13.334,2017-10-20 02:00:00.435,-1,843799,0,5280.7524,280.82495,11a102c3-32cf-4ea6-8cec-ec4ce361fbe3.extra_data.json,n2OTyB17mi,82110,com.sec.android.app.shealth,3899837,32040000,11a102c3-32cf-4ea6-8cec-ec4ce361fbe3,1508457600000,
3179,1999175,,0,2017-03-06 00:42:29.724,2017-03-05 03:00:01.159,-1,46955,0,3036.91,168.77003,a50c2f34-87d9-45fa-bc5e-5d08615c9263.extra_data.json,n2OTyB17mi,181600,com.sec.android.app.shealth,1817575,35100000,a50c2f34-87d9-45fa-bc5e-5d08615c9263,1488672000000,
14990,9247444,,0,2017-03-31 03:09:16.049,2017-03-30 03:00:01.255,-1,1148608,0,12232.51,661.987,4e365524-e1b8-49dd-9264-1b56a8b29c71.extra_data.json,n2OTyB17mi,327741,com.sec.android.app.shealth,8919703,24180000,4e365524-e1b8-49dd-9264-1b56a8b29c71,1490832000000,
4898,2918863,,0,2017-11-01 00:50:49.066,2017-10-31 02:00:02.377,-1,120000,0,4616.3604,268.91003,3b21712b-2ec3-4c21-b7c6-facd9e518742.extra_data.json,n2OTyB17mi,479626,com.sec.android.app.shealth,2439237,36480000,3b21712b-2ec3-4c21-b7c6-facd9e518742,1509408000000,
8803,5403522,,0,2016-07-08 01:09:01.640,2016-07-07 03:02:38.619,-1,240000,0,5817.024,290.84988,f0b682f2-4a20-4678-baa2-c69aa6de72ac.extra_data.json,f1/7zwjou1,153066,com.sec.android.app.shealth,5250456,23760000,f0b682f2-4a20-4678-baa2-c69aa6de72ac,1467849600000,
8603,5441154,,0,2016-09-22 01:26:52.619,2016-09-21 03:00:03.477,-1,300000,0,5528.41,272.1501,3dea8f7e-295c-41df-a9d5-e2e42e281215.extra_data.json,f1/7zwjou1,42901,com.sec.android.app.shealth,5398253,23100000,3dea8f7e-295c-41df-a9d5-e2e42e281215,1474416000000,
9647,5875471,,0,2016-07-13 00:52:25.252,2016-07-12 03:01:09.231,-1,1268235,0,6822.5757,330.03784,c37faa0c-f496-40c6-ac6d-5883c72bae18.extra_data.json,f1/7zwjou1,205878,com.sec.android.app.shealth,5669593,24480000,c37faa0c-f496-40c6-ac6d-5883c72bae18,1468281600000,
4509,2751338,,0,2017-03-07 01:54:43.190,2017-03-06 03:00:01.117,-1,120000,0,4026.33,222.56,9a8966e2-46e2-4641-8afa-ea8f3f16cd39.extra_data.json,n2OTyB17mi,294746,com.sec.android.app.shealth,2456592,46080000,9a8966e2-46e2-4641-8afa-ea8f3f16cd39,1488758400000,
2534,1521102,,0,2016-10-22 01:37:01.299,2016-10-21 02:00:51.025,-1,240000,0,1824.4353,93.68999,a004022e-c89c-415d-9b17-beeaf23c71cb.extra_data.json,f1/7zwjou1,84184,com.sec.android.app.shealth,1436918,24780000,a004022e-c89c-415d-9b17-beeaf23c71cb,1477008000000,
6688,4084660,,0,2017-07-14 02:55:40.212,2017-07-13 03:00:30.574,-1,180000,0,5882.131,321.62006,d83aabba-e363-4dde-bdfe-74ffe64ba6d3.extra_data.json,n2OTyB17mi,284577,com.sec.android.app.shealth,3800083,20520000,d83aabba-e363-4dde-bdfe-74ffe64ba6d3,1499904000000,
2116,1286167,,0,2017-01-21 01:52:30.234,2017-01-20 04:12:50.308,-1,120000,0,1893.5697,92.619995,4a8139e9-f2a7-48a3-9fcc-38b42dfcc169.extra_data.json,n2OTyB17mi,130033,com.sec.android.app.shealth,1156134,39480000,4a8139e9-f2a7-48a3-9fcc-38b42dfcc169,1484870400000,
8998,5284004,,0,2017-05-31 01:55:56.927,2017-05-30 03:00:18.555,-1,300000,0,7957.7476,439.5698,70163493-d9c6-45ea-879f-ff82606deb01.extra_data.json,n2OTyB17mi,488909,com.sec.android.app.shealth,4795095,23040000,70163493-d9c6-45ea-879f-ff82606deb01,1496102400000,
6113,3867083,,0,2016-06-16 21:19:50.304,2016-06-16 21:19:50.304,-1,240000,0,4052.5237,208.91,9e892c45-d660-4121-9913-0664778cf834.extra_data.json,f1/7zwjou1,149188,com.sec.android.app.shealth,3717895,26040000,9e892c45-d660-4121-9913-0664778cf834,1463961600000,
0,0,,0,2017-01-09 20:08:03.955,2017-01-09 20:08:03.955,-1,0,0,0.0,0.0,c4b48647-d39a-4fc4-86d5-46f6207cffd8.extra_data.json,n2OTyB17mi,0,com.sec.android.app.shealth,0,-1,c4b48647-d39a-4fc4-86d5-46f6207cffd8,1482537600000,
6705,4183982,,0,2016-06-18 20:18:10.440,2016-06-17 03:01:36.486,-1,240000,0,4574.72,229.74995,7801d481-1831-4fda-967c-1570e9f423d1.extra_data.json,f1/7zwjou1,154135,com.sec.android.app.shealth,4029847,23880000,7801d481-1831-4fda-967c-1570e9f423d1,1466121600000,
8544,5018733,,0,2017-05-10 01:14:59.842,2017-05-09 03:00:11.112,-1,360000,0,7896.681,450.1002,e24d1988-7665-46a3-8ff9-3808ed9f6137.extra_data.json,n2OTyB17mi,636847,com.sec.android.app.shealth,4381886,23460000,e24d1988-7665-46a3-8ff9-3808ed9f6137,1494288000000,
5948,3660329,,0,2017-03-12 01:59:27.704,2017-03-11 03:01:11.604,-1,180000,0,5353.2515,292.61002,83320eed-e218-4897-9b02-0981f0778786.extra_data.json,n2OTyB17mi,318640,com.sec.android.app.shealth,3341689,34080000,83320eed-e218-4897-9b02-0981f0778786,1489190400000,
8964,5334938,,0,2017-04-14 02:58:32.216,2017-04-13 03:00:00.953,-1,180000,0,8093.138,439.24994,b61fa623-5fb2-497d-a04a-886a37495ab9.extra_data.json,n2OTyB17mi,528817,com.sec.android.app.shealth,4806121,21420000,b61fa623-5fb2-497d-a04a-886a37495ab9,1492041600000,
10738,6559726,,0,2016-06-29 01:41:38.004,2016-06-28 03:00:19.936,-1,1024494,0,7480.2983,357.04733,ee534e4e-8eaf-4712-8e9a-cbfb7ebeb5f9.extra_data.json,f1/7zwjou1,94729,com.sec.android.app.shealth,6464997,23220000,ee534e4e-8eaf-4712-8e9a-cbfb7ebeb5f9,1467072000000,
1085,550145,,0,2016-11-12 01:30:05.242,2016-11-11 02:01:52.150,-1,46023,0,1072.8809,71.39999,366004b6-87f9-44f2-97c5-dca744c33605.extra_data.json,f1/7zwjou1,260000,com.sec.android.app.shealth,290145,42480000,366004b6-87f9-44f2-97c5-dca744c33605,1478822400000,
8097,4972282,,0,2017-01-10 23:38:09.050,2017-01-10 02:00:52.264,-1,678179,0,6976.43,331.36337,76a14121-76fb-4411-8823-3359985281b0.extra_data.json,n2OTyB17mi,299551,com.sec.android.app.shealth,4672731,23460000,76a14121-76fb-4411-8823-3359985281b0,1484006400000,
5986,3673642,,0,2017-07-29 02:59:25.358,2017-07-28 03:00:01.240,-1,300000,0,4969.051,263.86996,4659ca83-6ee5-4898-a80e-b1975a1921f6.extra_data.json,n2OTyB17mi,122288,com.sec.android.app.shealth,3551354,22260000,4659ca83-6ee5-4898-a80e-b1975a1921f6,1501200000000,
9559,5859727,,0,2019-09-26 15:28:59.577,2019-09-26 13:06:54.539,100,666016,97,7154.565,420.81598,98a904cf-a667-4eae-945e-95193ff3d6a9.extra_data.json,yfgkJHa6g4,91670,com.sec.android.app.shealth,5768057,24420000,98a904cf-a667-4eae-945e-95193ff3d6a9,1567382400000,
10012,6183288,,0,2017-12-05 01:05:15.407,2017-12-04 02:00:01.983,-1,300000,0,8373.81,450.37994,bfc98498-8ff8-473b-a8c7-516aa26546a5.extra_data.json,n2OTyB17mi,243291,com.sec.android.app.shealth,5939997,21960000,bfc98498-8ff8-473b-a8c7-516aa26546a5,1512345600000,
6874,4194478,,0,2017-02-23 02:46:14.877,2017-02-22 03:00:24.046,-1,120000,0,6269.5396,360.67996,652c5125-9e2e-4c7b-9028-4dfa3472c91b.extra_data.json,n2OTyB17mi,521635,com.sec.android.app.shealth,3672843,33960000,652c5125-9e2e-4c7b-9028-4dfa3472c91b,1487721600000,
2016,1232039,,0,2017-09-15 01:01:26.125,2017-09-14 03:00:37.066,-1,120000,0,1828.0801,100.86,b3359664-c60a-4040-9034-406207cec2d7.extra_data.json,n2OTyB17mi,127080,com.sec.android.app.shealth,1104959,37320000,b3359664-c60a-4040-9034-406207cec2d7,1505347200000,
3065,2009355,,0,2019-09-26 15:29:06.645,2019-09-26 13:06:54.833,100,60000,32,2453.4897,130.55,11ce5c92-7f80-4354-b902-0757e8399462.extra_data.json,yfgkJHa6g4,39451,com.sec.android.app.shealth,1969904,31320000,11ce5c92-7f80-4354-b902-0757e8399462,1567900800000,
4249,2491615,,0,2017-06-01 02:01:25.241,2017-05-31 03:00:00.973,-1,240000,0,3456.5596,192.08998,aa2de7c4-c24c-433d-9c92-b83c941530c0.extra_data.json,n2OTyB17mi,119273,com.sec.android.app.shealth,2372342,23040000,aa2de7c4-c24c-433d-9c92-b83c941530c0,1496188800000,
6823,4382848,,0,2017-12-27 00:28:53.492,2017-12-26 02:00:00.435,-1,120000,0,5973.3804,315.1299,f04d314a-ea8e-443f-8d1a-cad3c4301e56.extra_data.json,n2OTyB17mi,199236,com.sec.android.app.shealth,4183612,34860000,f04d314a-ea8e-443f-8d1a-cad3c4301e56,1514246400000,
2575,1702410,,0,2017-10-09 01:11:50.164,2017-10-08 03:00:40.363,-1,60000,0,2056.2898,103.159996,23084cda-f7a4-4f68-9290-2b4592d25d2f.extra_data.json,n2OTyB17mi,21600,com.sec.android.app.shealth,1680810,40260000,23084cda-f7a4-4f68-9290-2b4592d25d2f,1507420800000,
2124,1397938,,0,2019-09-26 15:29:09.458,2019-09-26 13:06:55.267,100,180000,23,1669.9198,88.509995,9b901e22-fe51-4deb-91ef-af917f07b624.extra_data.json,yfgkJHa6g4,8000,com.sec.android.app.shealth,1389938,33120000,9b901e22-fe51-4deb-91ef-af917f07b624,1568505600000,
4020,2570909,,0,2016-08-01 00:19:36.451,2016-07-31 03:00:00.504,-1,60000,0,2780.8354,142.82004,fb16bc88-1977-40c5-984e-5ad41c0585fd.extra_data.json,f1/7zwjou1,158400,com.sec.android.app.shealth,2412509,39900000,fb16bc88-1977-40c5-984e-5ad41c0585fd,1469923200000,
7582,4872676,,0,2016-07-21 02:46:49.159,2016-07-20 03:00:46.855,-1,120000,0,5030.325,250.04007,0d198150-dd97-474f-b549-a83b348b4a9d.extra_data.json,f1/7zwjou1,61155,com.sec.android.app.shealth,4811521,21360000,0d198150-dd97-474f-b549-a83b348b4a9d,1468972800000,
11421,6934245,,0,2017-07-16 02:35:01.749,2017-07-15 03:00:00.254,-1,783046,0,9342.14,482.74847,40f13168-afee-4066-860f-4bb4cee7a916.extra_data.json,n2OTyB17mi,147957,com.sec.android.app.shealth,6786288,35040000,40f13168-afee-4066-860f-4bb4cee7a916,1500076800000,
17776,10482494,,0,2017-03-17 02:58:25.937,2017-03-16 03:00:01.182,-1,1563606,0,14385.255,769.5349,278ad50b-e57e-4606-bcc0-727f7dcb4bec.extra_data.json,n2OTyB17mi,333685,com.sec.android.app.shealth,10148809,26580000,278ad50b-e57e-4606-bcc0-727f7dcb4bec,1489622400000,
1142,756107,,0,2019-09-26 15:29:10.468,2019-09-26 13:06:56.052,100,50692,12,911.63983,49.08,17b61e36-c171-49e6-90b5-73d3f01bb481.extra_data.json,yfgkJHa6g4,8400,com.sec.android.app.shealth,747707,37680000,17b61e36-c171-49e6-90b5-73d3f01bb481,1569024000000,
6390,3713035,,0,2017-09-12 02:17:13.896,2017-09-11 03:00:21.917,-1,300000,0,5555.0205,309.3399,8a1f85fd-6e3f-4206-b41f-0b801e507521.extra_data.json,n2OTyB17mi,242172,com.sec.android.app.shealth,3470863,20280000,8a1f85fd-6e3f-4206-b41f-0b801e507521,1505088000000,
0,0,,0,2017-01-09 20:08:04.442,2017-01-09 20:08:04.442,-1,0,0,0.0,0.0,b9de829d-1220-4cf4-bfc0-4ae805cac62e.extra_data.json,n2OTyB17mi,0,com.sec.android.app.shealth,0,-1,b9de829d-1220-4cf4-bfc0-4ae805cac62e,1483142400000,
12525,7334064,,0,2017-03-29 02:06:46.097,2017-03-28 03:00:00.386,-1,1020646,0,10735.342,607.0361,ac507509-92a3-450b-a88d-4c98e05f1e5e.extra_data.json,n2OTyB17mi,590816,com.sec.android.app.shealth,6743248,21480000,ac507509-92a3-450b-a88d-4c98e05f1e5e,1490659200000,
14592,8543614,,0,2017-03-28 01:14:49.008,2017-03-27 03:02:26.199,-1,2373679,0,12734.065,708.4363,96796cc1-967f-410e-abf0-983d8d86b4e8.extra_data.json,n2OTyB17mi,712037,com.sec.android.app.shealth,7831577,18660000,96796cc1-967f-410e-abf0-983d8d86b4e8,1490572800000,
10006,6025903,,0,2016-06-16 21:19:50.570,2016-06-16 21:19:50.570,-1,240000,0,7109.7227,348.2599,8a923c0e-6bc9-4299-adf1-232874b25cfc.extra_data.json,f1/7zwjou1,181494,com.sec.android.app.shealth,5844409,24480000,8a923c0e-6bc9-4299-adf1-232874b25cfc,1464048000000,
7682,4553124,,0,2017-09-05 00:52:46.567,2017-09-04 03:00:21.105,-1,300000,0,6634.8887,363.77988,e369c927-696c-45f6-8c0f-dd8bd852d68e.extra_data.json,n2OTyB17mi,355623,com.sec.android.app.shealth,4197501,20220000,e369c927-696c-45f6-8c0f-dd8bd852d68e,1504483200000,
8629,5193102,,0,2019-09-26 15:29:00.428,2019-09-26 13:06:54.625,100,771233,86,6534.9106,364.78186,a0e94837-1c05-4332-823c-54af8aa4b2fb.extra_data.json,yfgkJHa6g4,10800,com.sec.android.app.shealth,5182302,23280000,a0e94837-1c05-4332-823c-54af8aa4b2fb,1567468800000,
5398,3200774,,0,2017-09-29 02:31:53.879,2017-09-28 03:00:01.766,-1,240000,0,4856.0107,271.05997,51fe9d8b-7c34-41d5-9a8f-32d49a93084c.extra_data.json,n2OTyB17mi,390334,com.sec.android.app.shealth,2810440,30900000,51fe9d8b-7c34-41d5-9a8f-32d49a93084c,1506556800000,
6830,4057563,,0,2017-01-24 03:33:23.140,2017-01-22 02:00:00.286,-1,240000,0,6337.899,322.3,4af61a39-236a-4dfe-a56f-c57249924df5.extra_data.json,n2OTyB17mi,597868,com.sec.android.app.shealth,3459695,37320000,4af61a39-236a-4dfe-a56f-c57249924df5,1485043200000,
2078,1353185,,0,2017-12-10 22:03:13.536,2017-12-10 02:00:11.310,-1,60000,0,1861.7803,98.96003,721effaf-4b27-426b-8a36-f5cbdc9236b0.extra_data.json,n2OTyB17mi,49200,com.sec.android.app.shealth,1303985,31320000,721effaf-4b27-426b-8a36-f5cbdc9236b0,1512864000000,
6714,4144213,,0,2017-02-28 01:42:01.426,2017-02-27 03:00:01.666,-1,680202,0,5832.054,307.36853,b8921205-afb0-4e75-b4aa-f0485dc1ef2b.extra_data.json,n2OTyB17mi,216710,com.sec.android.app.shealth,3927503,37260000,b8921205-afb0-4e75-b4aa-f0485dc1ef2b,1488153600000,
6185,3804215,,0,2016-10-19 23:50:07.681,2016-10-19 08:46:10.786,-1,300000,0,4219.793,208.30003,a8011b9e-5797-4e3f-921a-e53ab063e564.extra_data.json,f1/7zwjou1,89423,com.sec.android.app.shealth,3714792,24840000,a8011b9e-5797-4e3f-921a-e53ab063e564,1476835200000,
6048,3929247,,0,2016-10-04 01:01:33.754,2016-10-03 03:00:01.353,-1,180000,0,4093.789,197.69992,b28dcd37-3081-4b31-8cc6-a369337f004a.extra_data.json,f1/7zwjou1,34929,com.sec.android.app.shealth,3894318,22740000,b28dcd37-3081-4b31-8cc6-a369337f004a,1475452800000,
11436,6894234,,0,2019-09-26 15:29:08.251,2019-09-26 13:06:54.873,100,420000,113,8515.39,503.09995,165628b3-551a-4057-bcf0-a09780f2e22a.extra_data.json,yfgkJHa6g4,59676,com.sec.android.app.shealth,6834558,26880000,165628b3-551a-4057-bcf0-a09780f2e22a,1567987200000,
11037,6419266,,0,2017-03-23 01:49:20.627,2017-03-22 03:00:00.632,-1,360000,0,10003.069,568.48975,3ce88f55-d3b5-4fbc-a3f3-9878d908785c.extra_data.json,n2OTyB17mi,905171,com.sec.android.app.shealth,5514095,39600000,3ce88f55-d3b5-4fbc-a3f3-9878d908785c,1490140800000,
3943,2558950,,0,2016-08-22 18:00:34.084,2016-08-21 03:00:09.330,-1,120000,0,2557.6624,125.06999,a0108e13-9501-4f64-bd4e-0c50ab80fae1.extra_data.json,f1/7zwjou1,32648,com.sec.android.app.shealth,2526302,33240000,a0108e13-9501-4f64-bd4e-0c50ab80fae1,1471737600000,
6075,3698162,,0,2017-05-26 03:01:06.295,2017-05-25 03:00:18.410,-1,180000,0,5232.5615,281.21,282e17d8-3668-4052-83d9-28f1280396f1.extra_data.json,n2OTyB17mi,231670,com.sec.android.app.shealth,3466492,23100000,282e17d8-3668-4052-83d9-28f1280396f1,1495670400000,
3064,1918838,,0,2017-09-10 22:32:00.743,2017-09-10 03:00:01.827,-1,240000,0,2667.3608,140.41,0f95e319-6c09-4b70-acfd-8a4157986342.extra_data.json,n2OTyB17mi,119770,com.sec.android.app.shealth,1799068,16500000,0f95e319-6c09-4b70-acfd-8a4157986342,1505001600000,
6853,4360248,,0,2016-06-16 21:19:58.126,2016-06-16 21:19:58.126,-1,240000,0,4530.2515,218.92995,49849b48-0b48-4a18-9626-ce453ed931c4.extra_data.json,f1/7zwjou1,58990,com.sec.android.app.shealth,4301258,24180000,49849b48-0b48-4a18-9626-ce453ed931c4,1465516800000,
7052,4346970,,0,2016-08-17 00:49:06.938,2016-08-16 03:00:30.611,-1,180000,0,4808.776,238.81006,8f65d0b1-d4f0-4646-b540-6fa9b21a3897.extra_data.json,f1/7zwjou1,93663,com.sec.android.app.shealth,4253307,26280000,8f65d0b1-d4f0-4646-b540-6fa9b21a3897,1471305600000,
5404,3396801,,0,2017-02-09 01:55:38.370,2017-02-08 02:00:10.020,-1,180000,0,4720.989,238.74992,6f763ff1-c502-43ff-aad0-93f63f154f21.extra_data.json,n2OTyB17mi,214153,com.sec.android.app.shealth,3182648,35460000,6f763ff1-c502-43ff-aad0-93f63f154f21,1486512000000,
0,0,,0,2017-01-09 20:08:04.501,2017-01-09 20:08:04.501,-1,0,0,0.0,0.0,a7d5ec9b-0ce4-40d6-8db3-75ca7dfc18e5.extra_data.json,n2OTyB17mi,0,com.sec.android.app.shealth,0,-1,a7d5ec9b-0ce4-40d6-8db3-75ca7dfc18e5,1483228800000,
3927,2433008,,0,2019-09-26 15:29:09.654,2019-09-26 13:06:55.333,100,360000,40,2995.9397,181.29001,5570e212-5e9b-4ddd-818c-9873bc9c767f.extra_data.json,yfgkJHa6g4,69818,com.sec.android.app.shealth,2363190,35940000,5570e212-5e9b-4ddd-818c-9873bc9c767f,1568592000000,
2905,1847042,,0,2017-12-18 00:24:23.941,2017-12-17 02:00:01.668,-1,120000,0,2412.5303,127.10003,49117998-deec-4137-a2f1-663ced067a87.extra_data.json,n2OTyB17mi,55600,com.sec.android.app.shealth,1791442,31080000,49117998-deec-4137-a2f1-663ced067a87,1513468800000,
3086,2017302,,0,2016-07-22 02:31:03.140,2016-07-21 03:00:01.911,-1,60000,0,2014.3158,99.24,d737b39f-afe3-466c-a5e4-1c8f0382a304.extra_data.json,f1/7zwjou1,43703,com.sec.android.app.shealth,1973599,38520000,d737b39f-afe3-466c-a5e4-1c8f0382a304,1469059200000,
3229,2026416,,0,2016-08-21 02:18:29.353,2016-08-20 03:00:01.961,-1,180000,0,2210.852,112.59,ae0c982e-5e79-44b5-bc3a-acb54b51808f.extra_data.json,f1/7zwjou1,95539,com.sec.android.app.shealth,1930877,29340000,ae0c982e-5e79-44b5-bc3a-acb54b51808f,1471651200000,
5574,3338779,,0,2017-09-04 02:13:52.182,2017-09-03 03:00:00.307,-1,420000,0,5029.7183,274.16992,236c330b-7264-4472-b70f-0e2f9c60246d.extra_data.json,n2OTyB17mi,351991,com.sec.android.app.shealth,2986788,26220000,236c330b-7264-4472-b70f-0e2f9c60246d,1504396800000,
7743,4669887,,0,2017-05-14 01:33:28.794,2017-05-13 03:02:00.547,-1,240000,0,6694.6025,360.92996,a0610219-9245-4626-b0e1-9fc6ae640e9e.extra_data.json,n2OTyB17mi,339766,com.sec.android.app.shealth,4330121,25140000,a0610219-9245-4626-b0e1-9fc6ae640e9e,1494633600000,
9512,6076493,,0,2016-09-10 01:43:56.747,2016-09-09 03:00:02.288,-1,420000,0,6383.898,312.58997,687062ad-2ea9-41d2-af5a-ba9c35e45d4a.extra_data.json,f1/7zwjou1,121904,com.sec.android.app.shealth,5954589,22740000,687062ad-2ea9-41d2-af5a-ba9c35e45d4a,1473379200000,
8631,5007116,,0,2017-10-27 13:34:13.867,2017-10-21 02:00:02.838,-1,2145805,0,7714.236,453.31375,8ce63655-da38-4b19-9306-33dedf3eaac4.extra_data.json,n2OTyB17mi,229984,com.sec.android.app.shealth,4777132,28800000,8ce63655-da38-4b19-9306-33dedf3eaac4,1508544000000,
11977,7280051,,0,2019-09-26 15:29:10.600,2019-09-26 13:06:56.177,100,2880255,121,8771.629,588.95,b1626cc2-4269-4f71-a92b-108e9316483c.extra_data.json,yfgkJHa6g4,69026,com.sec.android.app.shealth,7211025,35280000,b1626cc2-4269-4f71-a92b-108e9316483c,1569110400000,
1832,1168127,,0,2017-05-02 00:57:20.897,2017-05-01 03:00:04.770,-1,60000,0,1599.7998,87.81999,1863715c-75cb-44da-a522-23e898f9c03b.extra_data.json,n2OTyB17mi,65829,com.sec.android.app.shealth,1102298,31860000,1863715c-75cb-44da-a522-23e898f9c03b,1493596800000,
3390,2181030,,0,2016-11-16 18:31:38.048,2016-11-15 02:00:01.315,-1,60000,0,2388.163,120.27997,2da6e497-de1c-4e51-ab61-aa25184179a6.extra_data.json,f1/7zwjou1,120000,com.sec.android.app.shealth,2061030,31620000,2da6e497-de1c-4e51-ab61-aa25184179a6,1479168000000,
7571,4861375,,0,2016-10-23 13:34:51.965,2016-10-22 02:00:52.602,60,60000,133,5259.9243,268.88004,b735429b-100b-458c-b56f-e3340258d344.extra_data.json,f1/7zwjou1,230352,com.sec.android.app.shealth,4631023,34380000,b735429b-100b-458c-b56f-e3340258d344,1477094400000,
