com.samsung.health.food_intake,6233003,4
start_time,amount,custom,update_time,create_time,meal_type,name,unit,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
2018-09-18 10:41:05.742,10.0,,2018-09-18 11:21:57.825,2018-09-18 11:21:57.825,100001,Salame Italiano(Sadia),120002,41.5,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,54eb7e44-3395-41b0-9900-64bc8d2b0af8,d6abf493-9ee5-4e00-81c9-38b6db22efba,
2018-10-05 22:00:00.000,,,2018-10-05 22:01:00.202,2018-10-05 22:01:00.202,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,2817623f-e4ef-47b5-b780-6278fee52cba,meal_auto_filled,
2019-01-19 11:00:00.000,1.0,,2019-01-19 11:00:51.996,2019-01-19 11:00:51.996,100001,,-1,1090.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,0c5aa0e9-e231-476e-bab7-550129e7a23a,meal_auto_filled,
2018-09-16 16:00:00.000,2.5,,2018-09-17 01:53:29.179,2018-09-17 01:53:29.179,100002,Queijo Mussarela Light(Tirolez),120001,217.5,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,29391b7c-ae95-4be4-9cdd-ffa7c7663e78,84a7b13c-634d-46fa-97f1-13dfba4a4dfe,
2018-10-07 12:00:00.000,,,2018-10-07 12:01:09.924,2018-10-07 12:01:09.924,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,5620846b-1e1e-4882-a74a-8b5d74abbf16,meal_auto_filled,
2018-09-19 15:00:00.000,120.0,,2018-09-20 01:34:12.563,2018-09-20 01:34:12.563,100002,Feijão Carioca Cozido,120002,90.5,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,c6766c0f-4912-47fa-848c-5bcf85d63abd,f546ad13-e0bc-41bd-bd1c-24a988c32e47,
2018-10-16 17:00:00.000,,,2018-10-16 17:01:56.535,2018-10-16 17:01:56.535,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,b16e4324-d3f8-49bc-bef7-03e8dcbb1380,meal_auto_filled,
2018-11-16 11:00:00.000,1.0,,2018-11-16 11:01:00.840,2018-11-16 11:01:00.840,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,88a9cecd-fc3e-4774-9651-c027d286a5e8,meal_auto_filled,
2018-09-21 16:00:00.000,40.0,,2018-09-22 12:47:19.934,2018-09-22 12:47:19.934,100002,Tomates,120002,7.154472,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,675b46de-0d2e-4256-847a-e89fe6ee5de2,45c22f3c-3efa-4666-a695-624cbff0b07f,
2018-09-12 18:00:00.038,1.0,,2018-09-13 10:47:10.194,2018-09-13 10:46:55.193,100005,Pão de Sanduíche Integral(Seven Boys),120001,125.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,82743714-ee69-47d4-bf58-f5f7a4bdaa16,61ead18e-2e37-4f52-abb6-e1fb995086c7,
2018-11-09 16:00:00.000,1.0,,2018-11-09 16:01:00.880,2018-11-09 16:01:00.880,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,fd7223fc-637d-456f-b94e-da5883fb6c1f,meal_auto_filled,
2018-10-21 17:00:00.000,,,2018-10-21 17:00:12.128,2018-10-21 17:00:12.128,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,3d66551f-bba4-4408-b4fb-f4035d0a47d7,meal_auto_filled,
2018-09-11 15:00:00.000,100.0,,2018-09-12 11:21:24.397,2018-09-12 11:21:24.397,100002,Arroz Integral Cozido(Tio João),120002,125.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,43d03c13-78fb-4d8d-bbf8-17ec941d869d,0cb0b176-bca3-4a29-ab15-46fc81e9914a,
2018-10-05 17:00:00.000,,,2018-10-05 17:01:00.210,2018-10-05 17:01:00.210,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,6065d7af-3286-418b-a9bf-20010490757c,meal_auto_filled,
2018-12-29 11:00:00.000,1.0,,2018-12-29 11:04:35.328,2018-12-29 11:04:35.328,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,58a6d8e4-cabe-4109-968f-5d445d9bd68b,meal_auto_filled,
2018-11-22 16:00:00.000,1.0,,2018-11-22 16:01:25.067,2018-11-22 16:01:25.067,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,c01e7d54-e1c9-4ccb-b18a-ee56730bd967,meal_auto_filled,
2018-12-05 11:00:00.000,1.0,,2018-12-05 11:01:06.369,2018-12-05 11:01:06.369,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,299dafee-bc5a-4c86-8c02-960015e51c49,meal_auto_filled,
2018-11-04 22:00:00.000,1.0,,2018-11-04 21:01:10.898,2018-11-04 21:01:10.898,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,3d6e5a85-c555-45b1-a92a-e3f4b3f7aa82,meal_auto_filled,
2018-12-09 11:00:00.000,1.0,,2018-12-09 11:00:36.342,2018-12-09 11:00:36.342,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,57a61437-02d8-46a9-9759-3c1087b0f17d,meal_auto_filled,
2018-09-11 18:00:00.000,80.0,,2018-09-12 11:26:15.839,2018-09-12 11:26:15.839,100005,Arroz Integral Cozido(Tio João),120002,100.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,d36ecf23-73cb-42e3-926a-6e8359313669,0cb0b176-bca3-4a29-ab15-46fc81e9914a,
2018-10-14 22:00:00.000,,,2018-10-14 22:01:45.668,2018-10-14 22:01:45.668,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,0f656bc8-1385-4427-835e-8c941d8e76d8,meal_auto_filled,
2019-01-19 16:00:00.000,1.0,,2019-01-19 16:01:34.555,2019-01-19 16:01:34.555,100002,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,82facb0a-2f38-4cd0-a14f-214665f1bca2,meal_auto_filled,
2018-12-04 21:00:00.000,1.0,,2018-12-04 21:03:22.586,2018-12-04 21:03:22.586,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,b38d875e-3576-4d35-a1b1-129696ef6cad,meal_auto_filled,
2018-09-11 10:33:56.614,1.0,,2018-09-11 10:40:46.421,2018-09-11 10:40:46.421,100001,Pão de Sanduíche Integral(Seven Boys),120001,125.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,01a90959-bf39-4c20-b801-ddc2e413353c,61ead18e-2e37-4f52-abb6-e1fb995086c7,
2018-09-17 19:27:00.356,1.0,,2018-09-18 13:08:35.896,2018-09-18 13:08:35.896,100005,Banana,120001,105.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,9c18c173-8a80-4c2d-a1d0-504e976a14e7,c5936c0c-8c30-4a54-a98e-7588ea3f8fc0,
2018-09-08 16:29:52.813,1.3,,2018-09-08 17:06:38.892,2018-09-08 16:35:49.032,100002,Pastel de Carne,120001,218.4,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,10bd5047-c2d9-47ba-8242-4bdbe62c168e,bd6f4c4c-09fe-4769-86b3-5b1a200e5682,
2018-11-13 11:00:00.000,1.0,,2018-11-13 11:00:19.208,2018-11-13 11:00:19.208,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,7c745f3e-9746-45fa-a7b9-d2fb630e72cb,meal_auto_filled,
2018-09-08 16:29:52.813,40.0,,2018-09-08 17:06:38.733,2018-09-08 16:35:49.030,100002,Brócolis Cozidos (Cozinhado sem Gordura Adicionada),120002,14.020618,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,8bce615c-af65-4482-98d9-d77a8998633f,6a5c2ebc-c523-4b09-a746-4e93acb546e9,
2019-01-07 16:00:00.000,1.0,,2019-01-07 16:00:38.637,2019-01-07 16:00:38.637,100002,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,e5b41fc1-2faf-4813-94a7-3fcd61b6aaed,meal_auto_filled,
2018-11-19 16:00:00.000,1.0,,2018-11-19 16:02:26.409,2018-11-19 16:02:26.409,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,d6be0e69-5192-4ead-8b88-3b43d37676f7,meal_auto_filled,
2018-09-07 13:00:00.345,0.0,,2018-09-08 01:57:16.603,2018-09-08 01:57:16.603,100004,,-1,0.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,0ad796e2-9574-4687-bfaa-3800267ffbf4,meal_removed,
2018-09-16 21:00:00.000,320.0,,2018-09-17 01:55:17.484,2018-09-17 01:55:17.484,100003,Macarrão,120002,502.85715,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,58956c7e-c9f1-4a4b-87bf-2feae86835ce,5c6cd7a7-db8f-41c8-92a1-a70bb3bfd554,
2018-11-02 22:00:00.000,1.0,,2018-11-02 22:01:06.995,2018-11-02 22:01:06.995,100003,,-1,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,5a0fbf15-1e17-4f67-8d0a-032f7afab288,meal_auto_filled,
2018-09-08 14:00:00.280,1.0,,2018-09-08 15:25:44.340,2018-09-08 15:21:01.581,100001,Café com Leite Desnatado,120001,5.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,07c1c40f-f2aa-47c1-a51b-c5e93e71ff10,f5ace4d0-888d-4185-aa2d-21a439a82fd9,
2018-09-23 12:00:00.000,,,2018-09-23 12:00:46.035,2018-09-23 12:00:46.035,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,0938c7d4-ff8b-466e-af26-5b849aa5d5f2,meal_auto_filled,
2018-09-14 16:45:00.000,230.0,,2018-09-14 19:55:07.403,2018-09-14 19:55:07.403,100002,Lasanha com Carne,120002,375.14563,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,9237b919-bf98-4617-b5a1-2ed9e02032db,a329bd8a-75a9-431b-9bd4-d264dc9f9cac,
2018-09-17 15:54:23.482,100.0,,2018-09-17 17:39:57.387,2018-09-17 17:39:57.387,100002,Peito de Frango,120002,194.99998,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,11ecda5f-4fac-48b8-8b1c-51b848bda39f,d7cab51f-47dc-40af-80cf-d500d978648d,
2018-09-07 11:00:00.000,1.0,,2018-09-07 19:44:00.100,2018-09-07 19:44:00.100,100001,Leite Semidesnatado(Santa Clara),120001,77.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,fc3ba01b-7769-4eac-ba24-9c874865fb78,bd5fb1a9-a9d7-4f0c-89ec-a80cf76f6682,
2018-11-10 16:00:00.000,1.0,,2018-11-10 16:00:10.523,2018-11-10 16:00:10.523,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,4f77a777-e414-4322-88bb-9b2867d3df60,meal_auto_filled,
2018-11-28 21:00:00.000,1.0,,2018-11-28 21:01:19.311,2018-11-28 21:01:19.311,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,79ed8806-8b12-4467-85a7-f6211a9396ec,meal_auto_filled,
2018-09-20 22:00:00.000,,,2018-09-20 22:02:01.336,2018-09-20 22:02:01.336,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,424b57ae-c59e-4680-9bdb-41e9773104e7,meal_auto_filled,
2018-11-27 11:00:00.000,1.0,,2018-11-27 11:01:43.938,2018-11-27 11:01:43.938,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,72c14199-286d-4089-9875-83c0503ea30a,meal_auto_filled,
2019-01-03 16:00:00.000,1.0,,2019-01-03 16:00:41.338,2019-01-03 16:00:41.338,100002,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,0586b8a2-2138-43eb-8700-60a79613b274,meal_auto_filled,
2018-09-09 21:00:00.000,2.0,,2018-09-10 01:45:54.846,2018-09-10 01:45:54.846,100003,Ovo Cozido,120001,154.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,98a54410-2c0e-42a7-a351-babc31e86d50,11abc3c2-fd0c-4315-8a3f-e15c5ca4241a,
2018-10-02 12:00:00.000,,,2018-10-02 12:02:19.994,2018-10-02 12:02:19.994,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,0fc24f52-3659-4700-9c28-caa009a15925,meal_auto_filled,
2018-09-12 17:26:12.370,85.0,,2018-09-12 17:28:21.459,2018-09-12 17:28:21.459,100002,Feijão Carioca Cozido,120002,64.104164,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,9dd03242-b2f1-42c0-9483-fb0cd746b350,f546ad13-e0bc-41bd-bd1c-24a988c32e47,
2018-11-20 21:00:00.000,1.0,,2018-11-20 22:14:51.187,2018-11-20 22:14:51.187,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,826f4477-5181-4a66-8f27-d43d0ff01789,meal_auto_filled,
2018-09-29 22:00:00.000,,,2018-09-29 22:01:00.193,2018-09-29 22:01:00.193,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,d395d934-45f9-4ee8-b092-4a814439afe7,meal_auto_filled,
2018-09-17 11:00:00.000,1.4,,2018-09-17 17:37:20.462,2018-09-17 17:37:20.462,100001,Pão de Sanduíche Integral(Seven Boys),120001,175.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,d90db538-57fd-47cd-aa8a-110622c3a49f,61ead18e-2e37-4f52-abb6-e1fb995086c7,
2018-10-20 12:00:00.000,,,2018-10-20 12:00:41.524,2018-10-20 12:00:41.524,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,27a0f2d8-6ef8-41d0-b81f-d3b4e11d2686,meal_auto_filled,
2018-11-01 17:00:00.000,1.0,,2018-11-01 17:00:01.352,2018-11-01 17:00:01.352,100002,,-1,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,dba6a12c-4be2-4b8c-adfc-2b61bcc1cc1e,meal_auto_filled,
2018-11-08 11:00:00.000,1.0,,2018-11-08 11:00:27.917,2018-11-08 11:00:27.917,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,94c36f36-86a9-4392-9dd8-635e88546cbf,meal_auto_filled,
2018-10-19 17:00:00.000,,,2018-10-19 17:00:45.425,2018-10-19 17:00:45.425,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,5f7779d6-c7b4-4863-8c99-600f39e0d9a6,meal_auto_filled,
2018-10-25 22:00:00.000,,,2018-10-25 22:01:00.294,2018-10-25 22:01:00.294,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,a9e3f47e-dea4-4300-b7fa-721eca0e48b0,meal_auto_filled,
2018-11-20 16:00:00.000,1.0,,2018-11-20 16:00:27.840,2018-11-20 16:00:27.840,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,9a5d3680-e13a-4d67-a24d-e3f41bd9eeb5,meal_auto_filled,
2018-09-07 20:35:43.279,1.2,,2018-09-07 20:39:35.677,2018-09-07 20:39:35.677,100005,Salsicha(Sadia),120001,145.2,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,23248f87-91fe-4893-a29b-74a547e72940,ce2f922b-d610-48e3-91b1-9e5887bc3f7b,
2018-09-13 18:00:00.583,90.0,,2018-09-13 23:30:35.722,2018-09-13 23:30:08.250,100005,Feijão Carioca Cozido,120002,67.875,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,57a6cc69-a06c-4b1d-a0cf-5d2e48ef6680,f546ad13-e0bc-41bd-bd1c-24a988c32e47,
2018-10-25 12:00:00.000,,,2018-10-25 12:00:19.030,2018-10-25 12:00:19.030,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,521ee77f-6f69-432f-95e0-475ef64736b1,meal_auto_filled,
2018-09-12 11:27:15.801,1.0,,2018-09-12 11:27:33.420,2018-09-12 11:27:33.420,100001,Banana,120001,105.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,123c5c73-b97c-4504-a621-d9368c3eb0c2,c5936c0c-8c30-4a54-a98e-7588ea3f8fc0,
2018-10-27 17:00:00.000,,,2018-10-27 17:00:02.557,2018-10-27 17:00:02.557,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,33b3d79c-d3a1-407b-a771-c5d43ae3a59f,meal_auto_filled,
2018-09-19 15:00:00.000,115.0,,2018-09-20 01:34:12.561,2018-09-20 01:34:12.561,100002,Sobrecoxa de Frango (Pele Não Consumida),120002,237.5,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,12be2647-b80d-4eef-a5a0-16ff0fae3923,ac8d21c6-4d23-4da1-8621-eecd5d859697,
2018-11-06 11:00:00.000,1.0,,2018-11-06 11:01:04.925,2018-11-06 11:01:04.925,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,eb9fe129-e7d1-4ee8-81b6-d5966a385f11,meal_auto_filled,
2018-09-23 22:00:00.000,,,2018-09-23 22:01:01.361,2018-09-23 22:01:01.361,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,7021d6cf-6bfe-4da3-b828-36a8b182cc85,meal_auto_filled,
2018-09-11 22:00:00.000,,,2018-09-12 00:06:32.565,2018-09-12 00:06:32.565,100003,,,1091.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,6f5bf5fc-55ba-4551-8d38-8c2b9a396585,meal_auto_filled,
2018-09-07 16:00:00.919,79.7,,2018-09-08 01:35:41.500,2018-09-07 19:46:59.594,100002,Carne de Vaca Moída (95% Magro / 5% Gordo),120002,109.189,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,64fae1c1-24f7-4fb2-8026-9e210adda5cc,b4ac2d99-0f47-4bd0-bc31-b526fa3fde90,
2018-09-08 21:00:00.000,60.0,,2018-09-09 02:00:12.764,2018-09-09 02:00:12.764,100003,Hot Filadélfia(Sushiaki),120002,100.71429,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,50917b59-92d8-453f-8107-d434714fb456,50f46984-e87c-4776-bcee-235c7062d92d,
2018-09-28 17:00:00.000,,,2018-09-28 17:00:45.084,2018-09-28 17:00:45.084,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,709296af-97ab-4c1a-a4b3-035cf0f819ea,meal_auto_filled,
2018-09-29 12:00:00.000,,,2018-09-29 12:01:29.207,2018-09-29 12:01:29.207,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,c6f01905-20f8-4bce-800b-13af1e3c449b,meal_auto_filled,
2018-10-13 22:00:00.000,,,2018-10-13 22:01:00.360,2018-10-13 22:01:00.360,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,688deccd-9cd5-4389-a67e-266b292032c3,meal_auto_filled,
2019-01-17 11:00:00.000,1.0,,2019-01-17 11:03:47.056,2019-01-17 11:03:47.056,100001,,-1,1090.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,e02b9af7-e201-424b-b222-80fe971d8811,meal_auto_filled,
2018-09-07 11:00:00.000,1.0,,2018-09-07 19:44:00.097,2018-09-07 19:44:00.097,100001,Café com Leite Desnatado,120001,5.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,47744533-8ec2-47be-a86d-8efae0dafb5f,6f5d09ab-e162-433a-b417-c474225a3dac,
2018-10-18 17:00:00.000,,,2018-10-18 17:01:11.233,2018-10-18 17:01:11.233,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,2def311f-0630-420f-bc00-7129dbb89c61,meal_auto_filled,
2018-11-19 11:00:00.000,1.0,,2018-11-19 11:00:44.403,2018-11-19 11:00:44.403,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,c1d52ac2-4483-44e5-a088-c5f8b193061a,meal_auto_filled,
2018-09-08 18:00:00.000,1.0,,2018-09-09 01:55:14.059,2018-09-09 01:55:14.059,100005,Azeitona Preta(Subway),120001,22.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,903f3561-093b-4223-a140-0bcef73e82f3,6db97a85-28e9-49a2-8444-7053ba0cfdb5,
2018-09-09 21:00:00.000,6.0,,2018-09-10 01:45:54.845,2018-09-10 01:45:54.845,100003,Arroz Branco (Cozido),120001,192.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,1d3ee211-7add-4bfc-9a72-48c196348b88,4841ee55-dc4d-4e64-a7d9-8ff62941ff25,
2018-10-21 22:00:00.000,,,2018-10-21 22:01:47.105,2018-10-21 22:01:47.105,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,4e89e92a-18b0-4b95-a1b8-b37b430e5cc2,meal_auto_filled,
2018-09-15 13:56:02.312,10.0,,2018-09-15 13:57:07.167,2018-09-15 13:57:07.167,100001,Salame Italiano(Sadia),120002,41.5,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,a431f8ff-1fc5-4687-8c8f-92ccb31ad3ae,d6abf493-9ee5-4e00-81c9-38b6db22efba,
2018-09-18 00:14:00.618,2.0,,2018-09-18 13:07:41.256,2018-09-18 13:02:39.513,100003,Ovo Cozido,120001,154.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,57485826-9fe3-490c-891a-823e3f0a6597,11abc3c2-fd0c-4315-8a3f-e15c5ca4241a,
2018-11-11 21:00:00.000,1.0,,2018-11-11 21:02:58.123,2018-11-11 21:02:58.123,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,b2f4f7ed-b45a-4150-b380-373bb53c56d9,meal_auto_filled,
2018-09-18 11:44:32.555,1.0,,2018-09-18 11:44:56.944,2018-09-18 11:44:56.944,100004,Banana,120001,105.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,12480405-64b9-4a63-8cf1-e4ef42c31900,c5936c0c-8c30-4a54-a98e-7588ea3f8fc0,
2018-09-17 19:27:00.356,1.0,,2018-09-18 13:08:35.961,2018-09-18 13:06:32.775,100005,Massa Pronta para Tapioca(BeijuBom),120001,240.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,24d8bd0b-60e0-4788-86d5-70b6a8638b87,c1c9b804-1e27-44ce-81b7-9c330c53bacf,
2018-09-09 12:30:00.000,1.0,,2018-09-09 20:35:10.694,2018-09-09 20:35:10.694,100001,Bolo de Cenoura com Cobertura de Chocolate,120001,302.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,949eecdd-340a-4368-ae06-9700794282fd,9f1df49e-2d11-419a-b775-c66dcaedb946,
2018-09-15 15:00:00.000,50.0,,2018-09-16 01:45:18.703,2018-09-16 01:45:18.703,100002,Beterrabas,120002,21.323528,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,9fc6ffff-b287-422d-a1d1-bf3eb438803a,03ec9c27-965c-481c-ba3a-3e814cb7e6b6,
2018-09-13 10:58:31.372,1.0,,2018-09-13 10:59:54.106,2018-09-13 10:59:54.106,100001,Leite Desnatado(Elegê),120001,61.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,6825ce8a-7960-4cbf-94b0-52a3ee9269e5,aea342a0-029a-40e5-9d69-1cbfcb2cfcf5,
2018-10-23 22:00:00.000,,,2018-10-23 23:58:12.073,2018-10-23 23:58:12.073,100003,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,46317f37-8a9f-4b34-bc9a-e90aa5a998b8,meal_auto_filled,
2018-10-24 12:00:00.000,,,2018-10-24 12:01:00.431,2018-10-24 12:01:00.431,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,26751aeb-3975-430b-8cba-1e3657f7d136,meal_auto_filled,
2018-09-21 11:00:00.000,1.0,,2018-09-22 12:41:11.177,2018-09-22 12:41:11.177,100001,Leite Desnatado(Elegê),120001,61.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,4b3082e9-f23f-465a-a14b-9a62f2734002,aea342a0-029a-40e5-9d69-1cbfcb2cfcf5,
2018-09-09 15:00:00.000,1.8,,2018-09-09 20:39:11.079,2018-09-09 20:39:11.079,100002,Pão de Alho (80g)(Santa Massa),120001,477.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,7684499f-485f-4575-a21b-06bae56c04f0,d1d5b59a-bdd5-4e0a-9046-3cd1175e5ca9,
2018-10-28 12:00:00.000,1.0,,2018-10-28 12:01:06.691,2018-10-28 12:01:06.691,100001,,-1,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,826a5071-1490-4170-8494-cd2d72991529,meal_auto_filled,
2018-11-07 11:00:00.000,1.0,,2018-11-07 11:00:01.543,2018-11-07 11:00:01.543,100001,,-1,1093.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,1b5cf5f9-ca69-4a35-b610-378d4e51cde2,meal_auto_filled,
2018-10-04 12:00:00.000,,,2018-10-04 12:00:00.277,2018-10-04 12:00:00.277,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,99265ea4-7eab-4e8e-a491-922f9d078a71,meal_auto_filled,
2018-09-20 15:00:00.000,0.9,,2018-09-20 21:37:11.905,2018-09-20 21:37:11.905,100002,Molho Branco(Elegê),120001,50.4,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,d46b9afe-57c1-4743-bbf6-0973f5fa913b,3e3b53de-6b83-4418-a3dc-e5f4f9ee7d4d,
2019-02-24 17:00:00.000,1.0,,2019-02-24 17:00:20.357,2019-02-24 17:00:20.357,100002,,-1,1089.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,bd989f43-5b8f-4163-bcc9-b167dbb35054,meal_auto_filled,
2019-02-22 17:00:00.000,1.0,,2019-02-22 17:00:21.377,2019-02-22 17:00:21.377,100002,,-1,1089.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,0780868e-8ad6-4858-b3c0-0eaeaa8afbd7,meal_auto_filled,
2018-09-17 11:00:00.000,140.0,,2018-09-17 17:37:20.461,2018-09-17 17:37:20.461,100001,Maçã,120002,73.04348,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,34ed5028-f190-4731-99d0-ae3f48fab7e0,626b0886-d9bc-49df-b0a9-d40dee479cd9,
2018-10-15 17:00:00.000,,,2018-10-15 17:01:07.260,2018-10-15 17:01:07.260,100002,,,1092.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,8f827fe8-c04b-4963-8e98-2ebd9822bb93,meal_auto_filled,
2018-09-17 11:00:00.000,0.9,,2018-09-17 17:37:20.463,2018-09-17 17:37:20.463,100001,Queijo Mussarela Light(Tirolez),120001,78.3,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,19405db4-2383-4f5b-8685-71a14abd383a,84a7b13c-634d-46fa-97f1-13dfba4a4dfe,
2019-01-28 21:00:00.000,1.0,,2019-01-28 21:00:16.820,2019-01-28 21:00:16.820,100003,,-1,1089.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,00aab239-3e92-4864-a36e-db34306d574e,meal_auto_filled,
