com.samsung.shealth.tracker.pedometer_event,6233003,1
start_time,update_time,create_time,type,time_offset,deviceuuid,pkg_name,healthy_step,end_time,datauuid
2020-02-14 13:11:06.037,2020-02-14 13:28:29.422,2020-02-14 13:21:09.108,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1636,2020-02-14 13:27:51.399,f37c6437-8f90-47ec-9107-369e2d6fc0b6,
2019-10-31 10:24:01.565,2019-10-31 10:35:57.994,2019-10-31 10:34:35.383,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,996,2019-10-31 10:35:33.358,d0373dae-e2f4-4991-84c2-de05e9ba5f71,
2020-02-22 17:01:13.117,2020-02-22 17:21:07.259,2020-02-22 17:11:15.338,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,2044,2020-02-22 17:21:05.888,3ade5ea4-5532-4b98-8818-95a3484b17c9,
2022-07-29 20:54:47.000,2022-07-29 21:07:43.000,2022-07-29 21:07:43.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1121,2022-07-29 21:07:43.000,4278763b-3f82-3fc9-b6cd-1632e2fad2e2,
2019-11-13 19:19:24.894,2019-11-13 19:29:37.445,2019-11-13 19:29:26.773,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,947,2019-11-13 19:29:34.932,baa3acaa-c59b-4420-98d3-662c16bdd700,
2020-01-18 22:41:49.901,2020-01-18 22:43:22.395,2020-01-18 22:42:01.695,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,41,2020-01-18 22:43:09.974,c91879d6-dc82-4127-ac15-f79f22baf644,
2020-02-17 13:31:37.806,2020-02-17 13:37:16.158,2020-02-17 13:31:58.879,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,321,2020-02-17 13:35:46.958,b5fa4590-138b-4edf-adbe-3710e11dee30,
2020-02-24 11:15:30.669,2020-02-24 11:20:23.147,2020-02-24 11:20:23.117,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,320,2020-02-24 11:19:30.797,b33315fa-f107-45d7-a4ea-71a58f6c2e07,
2020-03-02 13:10:56.967,2020-03-02 13:18:34.281,2020-03-02 13:12:24.908,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1043,2020-03-02 13:18:29.517,be28fa11-d9cc-49d7-b9be-659abf4eb49a,
2022-11-11 11:41:19.000,2022-11-11 11:57:22.000,2022-11-11 11:57:22.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,920,2022-11-11 11:57:22.000,d3f6c39c-d9f4-72a3-fa9e-d90b3382171b,
2018-06-27 20:24:03.174,2018-06-27 20:38:47.442,2018-06-27 20:34:36.013,1,UTC-0300,n2OTyB17mi,com.sec.android.app.shealth,1590,2018-06-27 20:38:00.000,26753418-fd2a-4da9-a0f7-5ae21d0ffa3e,
2020-02-17 16:17:11.497,2020-02-17 16:29:29.592,2020-02-17 16:27:29.035,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1039,2020-02-17 16:29:11.769,4850bd81-4bba-4233-aa26-5c72e2f43ce9,
2020-12-19 21:09:10.943,2020-12-19 21:10:08.766,2020-12-19 21:09:38.532,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,44,2020-12-19 21:09:51.083,b88153d0-abb7-4373-987b-f68967d6494c,
2022-07-22 17:23:20.000,2022-07-22 17:36:46.000,2022-07-22 17:36:46.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,973,2022-07-22 17:36:46.000,28e66c6e-75f8-9da7-4ece-d535328f3a87,
2020-02-15 13:35:37.205,2020-02-15 13:50:36.877,2020-02-15 13:45:39.960,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1505,2020-02-15 13:49:47.640,0da68035-0291-4721-a2cc-e7ccbbdd3b88,
2020-02-17 12:45:15.905,2020-02-17 12:47:31.840,2020-02-17 12:45:27.558,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,222,2020-02-17 12:47:31.672,de7b5b60-86bf-4316-9746-32dafd791ac9,
2020-01-02 14:49:00.158,2020-01-02 15:03:55.810,2020-01-02 14:59:05.307,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1382,2020-01-02 15:03:54.881,cafec9a9-d0ff-48ec-9e5c-ee8021f73cb5,
2019-09-25 15:23:32.116,2019-09-25 15:42:51.076,2019-09-25 15:33:34.139,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1859,2019-09-25 15:42:30.230,a391d01e-8a80-4769-9eaf-2823a995837a,
2022-06-02 18:27:56.000,2022-06-02 18:42:44.000,2022-06-02 18:42:44.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1237,2022-06-02 18:42:44.000,806905ce-215c-739e-fc31-de3ffba07654,
2020-02-17 13:05:59.294,2020-02-17 13:06:58.234,2020-02-17 13:06:15.375,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,89,2020-02-17 13:06:49.435,6f610dca-9d39-4eea-8876-211b5ac53936,
2022-04-02 14:36:44.000,2022-04-02 14:48:56.000,2022-04-02 14:48:56.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1089,2022-04-02 14:48:56.000,2e634ab8-af28-d71a-9359-b2704461281f,
2019-09-22 19:40:19.536,2019-09-22 20:07:04.074,2019-09-22 19:50:21.611,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,2672,2019-09-22 20:06:47.735,25393ed0-64a3-4301-b882-bb01be599189,
2022-09-05 14:30:07.000,2022-09-05 14:42:06.000,2022-09-05 14:42:06.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1075,2022-09-05 14:42:06.000,7393dab7-b136-8d85-b809-9aa1080c41fb,
2022-10-12 02:02:33.000,2022-10-12 02:17:31.000,2022-10-12 02:17:31.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1183,2022-10-12 02:17:31.000,7be08280-7e93-b27a-1bd2-8942ad23a2c2,
2022-08-04 21:28:33.000,2022-08-04 21:42:00.000,2022-08-04 21:42:00.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1235,2022-08-04 21:42:00.000,bb502c8b-a6b2-a9e4-07c4-608173b776e8,
2020-02-18 19:39:51.043,2020-02-18 19:40:08.622,2020-02-18 19:40:08.622,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,12,2020-02-18 19:40:01.050,8d8944aa-e8d9-475f-b555-8501f7ee0c93,
2020-01-21 16:47:21.964,2020-01-21 16:59:54.104,2020-01-21 16:57:22.468,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1236,2020-01-21 16:59:22.130,99f16f15-5409-43a1-b385-87cc3f0c08a2,
2019-12-28 13:37:15.454,2019-12-28 13:48:23.768,2019-12-28 13:47:23.289,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1020,2019-12-28 13:48:15.688,66ceec77-19c2-41c6-87d6-7e361107de0c,
2022-01-04 04:14:42.000,2022-01-04 04:40:32.000,2022-01-04 04:40:32.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2472,2022-01-04 04:40:32.000,a08d7ec5-f524-0780-c9f1-4bb79779d99e,
2020-02-12 08:31:18.206,2020-02-12 08:42:59.414,2020-02-12 08:41:19.644,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1143,2020-02-12 08:42:50.081,4f037ed4-0476-4aa9-bf9c-3b474e36aa9e,
2021-07-05 17:47:18.000,2021-07-05 18:09:41.000,2021-07-05 18:09:41.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1782,2021-07-05 18:09:41.000,132a1b6d-5664-a3ee-34d5-d709a7aa5eb7,
2019-11-14 16:07:59.042,2019-11-14 16:22:17.098,2019-11-14 16:18:00.258,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1193,2019-11-14 16:22:03.558,66c34e4e-5fff-4a29-a06b-ca92fb7c04f9,
2019-09-05 02:27:32.568,2019-09-05 02:52:51.182,2019-09-05 02:37:36.287,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,2301,2019-09-05 02:52:48.472,0da7b510-5007-4e48-b022-38b3262393e5,
2022-04-11 21:07:48.000,2022-04-11 21:23:15.000,2022-04-11 21:23:15.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1142,2022-04-11 21:23:15.000,707bca1a-0b4b-2612-cda9-f61300e820f4,
2022-09-29 22:06:05.000,2022-09-29 22:20:33.000,2022-09-29 22:20:33.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,827,2022-09-29 22:20:33.000,e6af1bf5-8b37-01e2-fa2c-c60a7e37e7d4,
2019-12-15 12:17:17.314,2019-12-15 12:32:38.710,2019-12-15 12:27:18.427,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1485,2019-12-15 12:32:36.365,7139dbc6-7765-4cbe-a3e8-51d1cf4dbffe,
2020-02-21 14:43:07.577,2020-02-21 14:55:11.114,2020-02-21 14:53:10.112,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1087,2020-02-21 14:55:07.687,1bea7ce3-aab2-40f5-ab68-606edd33a95e,
2021-12-20 22:23:11.000,2021-12-20 22:34:50.000,2021-12-20 22:34:50.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1146,2021-12-20 22:34:50.000,6f947013-bbad-135d-8089-b4178c2c9374,
2022-05-11 23:04:31.000,2022-05-11 23:20:49.000,2022-05-11 23:20:49.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1282,2022-05-11 23:20:49.000,1938bfb3-525f-4ecd-8b0e-046b1a888b88,
2022-07-18 21:17:30.000,2022-07-18 21:43:30.000,2022-07-18 21:43:30.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2301,2022-07-18 21:43:30.000,90924f3c-6d88-55d3-e19b-05dae8756cb5,
2022-07-18 23:49:41.000,2022-07-19 00:03:55.000,2022-07-19 00:03:55.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1181,2022-07-19 00:03:55.000,7eadf953-a39c-b445-f8c5-a43aa39762d1,
2022-08-15 15:51:25.000,2022-08-15 16:07:38.000,2022-08-15 16:07:38.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1507,2022-08-15 16:07:38.000,b5cf84e1-0722-4b72-f008-2584d4b36075,
2021-07-27 22:12:26.000,2021-07-27 22:25:05.000,2021-07-27 22:25:05.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1037,2021-07-27 22:25:05.000,d52e6b11-d436-baad-93ae-a70dcfd3f2de,
2022-07-24 06:38:13.000,2022-07-24 06:51:35.000,2022-07-24 06:51:35.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1090,2022-07-24 06:51:35.000,aac51fe5-98c2-9fc9-9745-e476698c52b5,
2019-09-04 15:12:55.863,2019-09-04 15:28:15.270,2019-09-04 15:22:58.871,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1225,2019-09-04 15:27:56.003,90ce4447-6756-45a2-bbad-19a86564aae0,
2020-02-16 16:28:51.038,2020-02-16 16:42:03.125,2020-02-16 16:38:55.125,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1425,2020-02-16 16:41:09.668,a1c2cf3c-74a5-42d5-ab39-6f50bebeada5,
2020-02-15 18:35:30.622,2020-02-15 18:37:49.705,2020-02-15 18:35:45.453,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,270,2020-02-15 18:37:48.005,d3328559-8a6b-4474-b69d-20e02b70f217,
2022-05-28 13:43:49.000,2022-05-28 13:58:49.000,2022-05-28 13:58:49.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1468,2022-05-28 13:58:49.000,9d5de0b7-86f6-4bf2-96ea-b48ed0e0f72d,
2019-09-04 16:36:19.112,2019-09-04 16:48:26.817,2019-09-04 16:46:25.828,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1128,2019-09-04 16:48:21.089,6a0d39ca-77ec-4d92-b388-a4b99e41b266,
2022-06-03 15:04:44.000,2022-06-03 15:18:46.000,2022-06-03 15:18:46.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,898,2022-06-03 15:18:46.000,554afce5-90dd-2617-696e-72319771f63f,
2022-11-13 17:40:26.000,2022-11-13 17:57:47.000,2022-11-13 17:57:47.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1401,2022-11-13 17:57:47.000,676e3109-4dda-31da-16c2-ca9fa62634d1,
2021-01-01 20:34:02.000,2021-01-01 20:45:06.000,2021-01-01 20:45:06.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1023,2021-01-01 20:45:06.000,10d7e751-9e22-5cc9-54bb-65e22757e014,
2022-05-09 21:46:55.000,2022-05-09 22:03:13.000,2022-05-09 22:03:13.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1297,2022-05-09 22:03:13.000,591b6037-a686-20be-2a93-4c8ded6de7fd,
2021-01-12 12:29:43.000,2021-01-12 12:46:04.000,2021-01-12 12:46:04.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1422,2021-01-12 12:46:04.000,f2142e0a-a896-7a79-016f-25931ccdb304,
2020-12-25 21:33:36.074,2020-12-25 22:07:29.140,2020-12-25 21:43:38.652,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,4767,2020-12-25 22:06:38.274,6c02bf43-0098-4b4f-9251-8e3be782449c,
2022-05-21 01:36:20.000,2022-05-21 01:56:50.000,2022-05-21 01:56:50.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1732,2022-05-21 01:56:50.000,c1567248-4427-5894-374a-90652a29524f,
2022-06-22 00:05:44.000,2022-06-22 00:22:13.000,2022-06-22 00:22:13.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1256,2022-06-22 00:22:13.000,a9ed547e-c700-bcae-203f-0535d0356993,
2019-10-11 15:39:08.459,2019-10-11 15:51:02.110,2019-10-11 15:49:09.206,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1143,2019-10-11 15:50:08.513,90ea5b34-ef3d-4801-a1bf-d1899966ec58,
2022-01-14 18:33:04.000,2022-01-14 18:45:39.000,2022-01-14 18:45:39.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,962,2022-01-14 18:45:39.000,06c30bb1-0b6d-4156-3f0a-722f9d6b47a3,
2020-02-20 11:48:51.706,2020-02-20 11:59:27.369,2020-02-20 11:59:07.279,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,849,2020-02-20 11:59:23.700,c00f18ce-9a1c-4feb-96bd-146676a80f02,
2019-08-28 16:25:10.339,2019-08-28 16:25:22.691,2019-08-28 16:25:22.691,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,12,2019-08-28 16:25:20.377,f83af6bd-8fb4-4531-a293-a000a44b2fc0,
2021-01-01 21:15:02.000,2021-01-01 21:28:57.000,2021-01-01 21:28:57.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1438,2021-01-01 21:28:57.000,33c2e3ff-3ac0-7237-fd3c-d392ee10c2dd,
2019-09-30 12:36:12.795,2019-09-30 12:58:43.170,2019-09-30 12:46:14.472,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2122,2019-09-30 12:58:41.960,5a5deee1-0eaf-4155-9454-8d2487f95cec,
2022-07-19 17:57:55.000,2022-07-19 18:10:10.000,2022-07-19 18:10:10.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1074,2022-07-19 18:10:10.000,46c8db50-2cc3-f705-b235-6a1c38ceeaf2,
2020-02-12 14:50:19.138,2020-02-12 15:05:09.650,2020-02-12 15:00:21.605,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1080,2020-02-12 15:04:19.325,891b1234-dc34-49ba-adb2-83350bf9596d,
2021-01-09 15:35:17.839,2021-01-09 15:48:56.717,2021-01-09 15:45:18.122,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1101,2021-01-09 15:46:17.872,182612e7-115a-4657-b13c-772b95353713,
2019-08-29 15:10:13.333,2019-08-29 15:23:14.679,2019-08-29 15:20:18.852,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1191,2019-08-29 15:22:13.392,cc85274a-0a70-4f36-b102-e25a4091297b,
2019-11-12 10:45:32.693,2019-11-12 11:06:15.334,2019-11-12 10:55:34.167,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1891,2019-11-12 11:06:14.255,4a8f5eef-1a2c-4729-86e4-3fcac8e43050,
2022-09-25 15:22:37.000,2022-09-25 15:48:12.000,2022-09-25 15:48:12.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2166,2022-09-25 15:48:12.000,c24b3b6b-a887-50f0-cf6d-def3045e0a02,
2022-08-22 16:04:37.000,2022-08-22 16:24:37.000,2022-08-22 16:24:37.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1893,2022-08-22 16:24:37.000,e2652bee-5b86-c966-ea4e-c1316f43965b,
2022-08-04 17:47:08.000,2022-08-04 18:04:58.000,2022-08-04 18:04:58.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1669,2022-08-04 18:04:58.000,f478a48f-536f-1a07-75f9-d38801991502,
2020-03-14 20:17:45.022,2020-03-14 20:30:58.319,2020-03-14 20:27:45.884,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1113,2020-03-14 20:30:45.183,176396cb-8991-4e61-acb5-d1aac9f6fb9e,
2022-10-18 16:07:12.000,2022-10-18 16:21:43.000,2022-10-18 16:21:43.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1128,2022-10-18 16:21:43.000,fefc17f9-2db8-b5a2-9706-b0cc7dcf9fc5,
2022-08-26 22:35:24.000,2022-08-26 22:48:02.000,2022-08-26 22:48:02.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1065,2022-08-26 22:48:02.000,188f2dea-1603-7bb4-5961-0520e929b96d,
2021-08-16 21:07:31.000,2021-08-16 21:18:51.000,2021-08-16 21:18:51.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1025,2021-08-16 21:18:51.000,1b361f82-709f-f18f-4ad2-81a95a7eb350,
2020-02-10 16:59:03.672,2020-02-10 17:31:13.153,2020-02-10 17:09:06.141,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,3072,2020-02-10 17:31:08.667,e98a5fc1-94aa-42f4-8d68-a2db5de9e306,
2022-05-25 23:02:01.000,2022-05-25 23:15:41.000,2022-05-25 23:15:41.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1241,2022-05-25 23:15:41.000,5713bccc-ab87-af16-d5e2-ad710684444f,
2020-02-18 09:31:31.774,2020-02-18 09:31:43.110,2020-02-18 09:31:43.110,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,10,2020-02-18 09:31:41.785,82f833f2-b4ab-4fb4-b340-a07b90ce86d3,
2019-08-23 14:53:29.396,2019-08-23 15:04:15.724,2019-08-23 15:04:11.820,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1052,2019-08-23 15:04:11.760,bb88c7d4-e89f-4fce-a611-d335f2ca0c61,
2022-04-04 23:08:14.000,2022-04-04 23:22:46.000,2022-04-04 23:22:46.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1133,2022-04-04 23:22:46.000,d5f81df0-33dc-d767-a369-c39395b1a830,
2022-09-26 22:13:20.000,2022-09-26 22:28:08.000,2022-09-26 22:28:08.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1084,2022-09-26 22:28:08.000,30e90e1b-eada-74ad-cf8e-0be9a7421ca5,
2020-02-19 10:24:54.072,2020-02-19 10:29:30.114,2020-02-19 10:29:30.097,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,324,2020-02-19 10:29:30.335,5d3b65bf-c050-40cd-bddc-f822bd638ed3,
2019-09-04 10:31:01.732,2019-09-04 10:41:09.348,2019-09-04 10:41:09.252,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,958,2019-09-04 10:41:01.735,e6c14f24-b7d9-43e8-9645-7aeefdadec36,
2019-09-24 14:48:22.935,2019-09-24 14:59:26.007,2019-09-24 14:58:26.327,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1126,2019-09-24 14:59:20.538,84f5eadc-e994-4e98-a751-043e0262c247,
2021-02-10 16:11:36.000,2021-02-10 16:23:16.000,2021-02-10 16:23:16.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,894,2021-02-10 16:23:16.000,d9460c3a-d893-788b-86e8-1407f94db7a4,
2020-02-01 20:39:35.608,2020-02-01 21:00:27.201,2020-02-01 20:49:36.816,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,3069,2020-02-01 21:00:24.860,64a34d5e-5d42-4432-b25f-cf9a2acd0bfc,
2020-02-10 17:59:02.588,2020-02-10 18:12:16.507,2020-02-10 18:09:04.135,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1052,2020-02-10 18:11:02.738,3055464d-5787-456d-80bb-7f33590eff51,
2021-01-02 21:18:38.945,2021-01-02 21:48:15.421,2021-01-02 21:28:41.152,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,3836,2021-01-02 21:48:14.325,a14070ea-d0ec-468c-b757-0c5b044bcb0e,
2021-01-30 13:40:22.000,2021-01-30 14:13:27.000,2021-01-30 14:13:27.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2826,2021-01-30 14:13:27.000,6c31f358-e6ed-bb48-a1db-a63ab0d88f63,
2022-07-29 00:02:40.000,2022-07-29 00:16:21.000,2022-07-29 00:16:21.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1158,2022-07-29 00:16:21.000,2ff23169-3a77-c210-01bd-3b1c37f4984a,
2022-05-21 15:35:39.000,2022-05-21 15:50:16.000,2022-05-21 15:50:16.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1293,2022-05-21 15:50:16.000,df79e17b-ebc1-be9d-a2b4-f85743c46956,
2022-11-24 10:00:45.000,2022-11-24 10:15:24.000,2022-11-24 10:15:24.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1240,2022-11-24 10:15:24.000,d3bf4d4f-b642-f776-ae64-3b194709f5b7,
2021-07-24 14:05:16.000,2021-07-24 14:22:34.000,2021-07-24 14:22:34.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1487,2021-07-24 14:22:34.000,a55530e6-64d1-e7a6-3a89-b7689a7a6f1b,
2020-01-04 17:58:49.030,2020-01-04 18:12:45.122,2020-01-04 18:08:51.101,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1403,2020-01-04 18:12:43.793,11440cb6-5fd3-454e-bb0c-123e6a73fc82,
2020-02-12 17:54:10.153,2020-02-12 17:55:14.287,2020-02-12 17:54:22.982,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,92,2020-02-12 17:55:10.373,880a6bb2-0c1c-4474-80ab-8660afe6d04c,
2022-03-17 22:12:14.000,2022-03-17 22:25:45.000,2022-03-17 22:25:45.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1221,2022-03-17 22:25:45.000,359cc31e-9655-5975-2881-79b75caec548,
2020-02-18 12:12:14.166,2020-02-18 12:28:51.446,2020-02-18 12:22:16.366,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1778,2020-02-18 12:28:36.791,1943fac9-682d-46f9-a8f2-72df637001c4,
2020-02-15 18:23:42.588,2020-02-15 18:35:23.975,2020-02-15 18:34:01.307,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1207,2020-02-15 18:35:20.570,f6701f8c-e423-42aa-ab43-c745a1e86c48,
2022-07-30 19:44:31.000,2022-07-30 19:56:13.000,2022-07-30 19:56:13.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,859,2022-07-30 19:56:13.000,b9c393b7-7847-0a53-5a7a-8695300ff5b5,
2019-08-26 16:26:47.615,2019-08-26 16:37:38.610,2019-08-26 16:36:50.488,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1168,2019-08-26 16:37:35.549,4b1ae853-10bb-4287-9d13-ac56cc97e20e,
2021-08-18 20:30:17.000,2021-08-18 20:41:49.000,2021-08-18 20:41:49.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1061,2021-08-18 20:41:49.000,cd33c19d-4742-5eef-6ac2-6c9fb5138539,
2020-02-14 18:29:13.914,2020-02-14 18:42:13.105,2020-02-14 18:39:15.116,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1122,2020-02-14 18:42:12.938,c32ad8fa-a293-4f16-8f86-87cb865e0f56,
2020-02-14 13:49:06.898,2020-02-14 13:56:43.130,2020-02-14 13:49:21.190,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,663,2020-02-14 13:56:17.601,311277cd-ddef-4ccf-83e1-599df85ad10c,
2021-10-04 19:56:59.000,2021-10-04 20:08:36.000,2021-10-04 20:08:36.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1096,2021-10-04 20:08:36.000,50881234-be7d-f5d2-5ac6-e511fd2a411f,
2020-11-07 20:45:54.662,2020-11-07 20:57:38.119,2020-11-07 20:55:56.122,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1270,2020-11-07 20:56:54.703,446656a4-6a8d-44fa-9854-06d1fa27c1f9,
2018-06-04 17:09:42.936,2018-06-04 17:21:25.837,2018-06-04 17:20:33.148,1,UTC-0300,n2OTyB17mi,com.sec.android.app.shealth,1143,2018-06-04 17:21:00.000,8fec41e0-f95b-485b-ac07-b559558edc78,
2022-05-14 20:25:04.000,2022-05-14 20:36:40.000,2022-05-14 20:36:40.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,879,2022-05-14 20:36:40.000,7f02c13b-36ac-019d-bd73-f601c4b83898,
2020-02-23 10:45:25.703,2020-02-23 10:46:54.521,2020-02-23 10:46:54.468,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,76,2020-02-23 10:46:52.681,da9f8cd4-65f3-47d2-b6cf-a46b845ca89c,
2020-02-10 18:36:52.415,2020-02-10 18:54:06.282,2020-02-10 18:46:53.141,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1688,2020-02-10 18:54:04.878,532e954b-573e-4291-9c34-e9b6ebcf4d35,
2022-05-27 12:02:44.000,2022-05-27 12:14:58.000,2022-05-27 12:14:58.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1029,2022-05-27 12:14:58.000,dfb791aa-6e8a-ab4b-d2aa-234384532962,
2019-12-28 00:35:27.345,2019-12-28 00:47:20.234,2019-12-28 00:45:29.125,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1082,2019-12-28 00:46:27.443,0bbab075-395d-4a9c-b1e5-8b62103f8bee,
2020-01-07 22:46:17.096,2020-01-07 23:07:44.083,2020-01-07 22:56:19.253,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2179,2020-01-07 23:06:51.382,f3ae7bce-7a46-4a74-964f-e76dfc6c20bf,
